id,Google Scholar,Scopus,Web of science,Авторы (Соавторы),ВАК,Вид деятельности,Вид достижения,Вклад %,Дата выдачи,Дата мероприятия,Дата публикации,Должность подписанта,Литературная ссылка,Место или степень,Место проведения,Место публикации,Наименование,Наименование мероприятия,Наименование статьи,Номер патента,Номер удостоверения,Подписант,РИНЦ,Ссылки на новости,Ступень,Уровень мероприятия,Уровень участия,awarded
2083,0,0,0,,0,общественная,благодарность,,,2025-04-20T19:00:00.000Z,,И.о. директора Тобольского пединститута им. Д.И. Менделеева (филиала) ТюмГУ,,,Тобольск ,,,Юный Менделеевец VIII Региональная научно-практическая конференция школьников L,,,,Шипулова А.Н.,0,,,Университетский,организатор,Нет
2085,0,0,0,,0,общественная,благодарность,,,2025-05-28T19:00:00.000Z,,И.о. директора Тобольского пединститута им. Д.И. Менделеева (филиала) ТюмГУ,,,Тобольск ,,,"За активную жизненную позицию и высокие показатели в культурной и творческой жизни института, а также за искреннюю любовь Тобольскому педагогическому институту им. Д.И. Менделеева. Пусть ваше творчество развивается и дальше, создаёт в повседневной жизни яркие, запоминающиеся моменты!",,,,Шипулова А.Н.,0,,,Университетский,организатор,Нет
2087,0,0,0,,0,общественная,благодарность,,,2025-12-27T19:00:00.000Z,,Директор МАУК Центра русской культуры,,,"Сквер ""Казачьи луга""",,,"Открытие уличной елки ""Наша елка выше всех""",,,,Т.Г.Ухман,0,https://dobro.ru/event/11467814,,Муниципальный,волонтер,Нет
2088,0,0,0,,0,культурно-творческая,грамота,,,2025-06-25T19:00:00.000Z,,Директор,,36.0,Тюменская область ,,,Топ-100 про-активных студентов Тобольска ,,,,Экосистема мы предприниматели ,0,,,Муниципальный,,Нет
2093,0,0,0,,0,общественная,благодарность,,,2025-04-28T19:00:00.000Z,,И.о. директора Тобольского пединститута им. Д.И. Менделеева (филиала) ТюмГУ,,,Тобольск ,,,конкурс патриотической песни «Песни победы»,,,,Шипулова А.Н.,0,,,Университетский,участник мероприятия,Нет
2100,0,0,0,,0,общественная,благодарность,,,2025-10-31T19:00:00.000Z,,Председатель Федерации спортивного туризма Тюменской области,,,Лесной пруд,,,"Трейловый забег ""Поворот не туда""",,,,Черепанов А.Ю.,0,https://vk.ru/wall-215532096_99,,Муниципальный,волонтер,Нет
2105,0,0,0,,0,общественная,благодарность,,,2025-11-03T19:00:00.000Z,,Председатель Федерации спортивного туризма Тюменской области,,,Лесопарк им. Ю.А.Гагарина,,,"трейловый детский забег ""Тюмень Быстрая Осень""",,,,Черепанов А.Ю.,0,https://vk.ru/wall-69067277_7840 Тюмень быстрая,,Муниципальный,волонтер,Нет
2108,0,0,0,,0,общественная,благодарность,,,2025-05-05T19:00:00.000Z,,Проректор по воспитательной работе,,,Тюмень,,,"Спектакль ""Фронтовичка""",,,,О.А. Загвязинская,0,https://vk.com/wall-225052664_194,,Университетский,актёр,Нет
2111,0,0,0,,0,общественная,благодарность,,,2025-07-14T19:00:00.000Z,,Директор Школы перспективных исследований ТюмГУ,,,"г. Тюмень, ул. 8 марта, 2к1",,,Летняя философская школа «Иллюминации —2025»,,,,Чубаров И.М.,0,,,Всероссийский,волонтер,Да
2114,0,0,0,Краснова Валерия Сергеевна,0,научно-исследовательская,научная статья,100.0,,,2025-04-10T19:00:00.000Z,,"Краснова В. С. Разработка дизайн-макета главной страницы сайта образовательного учреждения // Прогрессивные технологии и экономика в машиностроении: сборник трудов XVI Всероссийской научно-практической конференции для студентов и учащейся молодежи / Юргинский технологический институт. – Томск: Изд-во Томского политехнического университета, 2025. - С. 270-273",,,"Прогрессивные технологии и экономика в машиностроении: сборник трудов XVI Всероссийской научно-практической конференции для студентов и учащейся молодежи / Юргинский технологический институт. – Томск: Изд-во Томского политехнического университета, 2025. ",,,Разработка дизайн-макета главной страницы сайта образовательного учреждения,,,,1,,,<NULL>,,Нет
